nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
17358,791,5184,16688
17363,494,1789,13665
17363,477,1636,13283
17363,481,1664,13346
17363,484,1654,13381
17363,478,1572,13255
17363,481,1600,13462
17363,491,1511,13199
17363,479,1604,13290
17363,480,1572,13272
17363,483,1715,13424
17602,479,1609,13315
17602,481,1737,13419
17602,491,1579,13414
17602,470,1611,13195
17602,493,1864,13686
17602,481,1663,13373
17602,478,1522,13208
17602,481,1574,13278
17602,479,1391,13094
17602,480,1514,13211
17358,482,1489,13218
17358,492,1525,13347
17358,478,1513,13198
17358,478,1669,13320
17358,484,1528,13277
17358,480,1528,13226
17358,479,1519,13208
17358,481,1559,13270
17358,480,1563,13263
17358,493,1523,13369
17358,470,1439,13035
17358,492,1434,13245
17358,479,1476,13165
17358,477,1434,13089
17358,484,1682,13429
17358,480,1463,13166
17358,479,1501,13197
17358,493,1600,13446
17358,478,1374,13060
17358,481,1522,13224
17358,481,1406,13133
17358,480,1477,13138
17358,480,1388,13086
17358,480,1370,13062
17358,492,1399,13245
17358,482,1582,13289
17358,479,1457,13152
17358,481,1563,13270
17358,479,1608,13303
17358,481,1591,13306
17363,483,1515,13234
17363,478,1454,13106
17363,482,1526,13246
17363,492,1466,13302
17363,481,1603,13309
17363,480,1481,13180
17363,478,1352,13026
17363,481,1482,13185
17363,478,1402,13091
17363,480,1406,13107
17352,482,1356,13081
17352,492,1447,13273
17352,479,1396,13091
17352,482,1599,13305
17352,479,1332,13026
17352,481,1550,13257
17352,478,1545,13236
17352,482,1301,13014
17352,478,1343,13033
17352,492,1388,13232
17358,481,1377,13100
17358,478,1460,13120
17358,481,1381,13086
17358,480,1363,13055
17358,480,1306,13006
17358,480,1305,12996
17358,492,1422,13270
17358,480,1458,13155
17358,480,1446,13151
17358,479,1415,13111
17358,484,1309,13054
17358,477,1417,13078
17358,479,1277,12967
17358,481,1361,13065
17358,480,1424,13267
17358,493,1362,13067
17358,478,1361,13047
17358,481,1448,13156
17358,478,1411,13105
17358,481,1587,13290
17358,484,1538,13271
17358,479,1407,13072
17358,491,1543,13372
17358,482,1635,13347
17358,482,1793,13492
17358,481,1485,13187
17358,478,1599,13289
17358,481,1503,13206
17358,478,1390,13083
17358,481,1572,13278
17352,484,1609,13372
17352,488,1507,13288
17352,479,1427,13119
17352,484,1591,13307
17352,479,1504,13187
17352,481,1437,13144
17352,479,1420,13112
17352,480,1434,13134
17352,479,1367,13216
17352,490,1381,13041
17358,484,1326,13090
17358,481,1423,13110
17358,480,1525,13212
17358,482,1473,13182
17358,479,1466,13149
17358,481,1467,13178
17358,489,1366,13185
17358,481,1369,13070
17358,479,1353,13057
17358,480,1439,13126
17363,483,1294,13046
17363,473,1378,13122
17363,484,1449,13052
17363,481,1445,13141
17363,491,1327,13173
17363,482,1530,13237
17363,479,1403,13095
17363,479,1488,13186
17363,479,1324,13018
17363,480,1349,13042
17358,482,1333,13066
17358,479,1353,13021
17358,480,1544,13244
17358,491,1502,13333
17358,480,1463,13162
17358,481,1344,13053
17358,478,1360,13050
17358,480,1348,13044
17358,480,1308,13011
17358,480,1330,13019
17358,484,1343,13100
17358,488,1278,13060
17358,479,1311,12994
17358,483,1474,13182
17358,479,1297,12989
17358,481,1444,13155
17358,479,1469,13161
17358,480,1495,13203
17358,491,1403,13243
17358,480,1448,13141
17358,472,1509,13117
17358,488,1500,13287
17358,481,1426,13120
17358,482,1510,13213
17358,480,1418,13114
17358,481,1594,13297
17358,491,1530,13382
17358,480,1566,13254
17358,480,1442,13147
17358,479,1442,13138
17363,485,1351,13124
17363,475,1344,12980
17363,480,1425,13131
17363,480,1563,13266
17363,480,1564,13269
17363,482,1675,13378
17363,489,1579,13389
17363,481,1655,13368
17363,479,1530,13218
17363,481,1643,13349
17358,481,1662,13385
17358,479,1397,13076
17358,491,1521,13347
17358,481,1436,13138
17358,480,1681,13385
17358,481,1429,13133
17358,478,1382,13075
17358,480,1447,13154
17358,479,1494,13190
17358,479,1461,13148
17352,484,1449,13205
17352,489,1551,13358
17352,478,1628,13311
17352,483,1746,13464
17352,478,1402,13086
