nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
18079,916,10193,20473
18079,497,2071,14023
18079,481,1829,13536
18079,480,1744,13448
18079,483,1870,13564
18079,481,1781,13495
18079,493,1925,13627
18079,491,1788,13630
18079,480,1778,13467
17834,474,1776,13406
17834,486,1759,13526
17834,479,1771,13463
17834,497,1965,13679
17834,479,1755,13444
17834,480,1829,13538
17834,494,1903,13746
17834,481,1810,13514
17834,478,1750,13445
17834,497,1858,13585
18078,480,1770,13471
18078,482,1804,13490
18078,478,1827,13501
18078,483,1915,13631
18078,491,1767,13605
18078,495,1909,13607
18078,480,1796,13494
18078,480,1731,13434
18078,480,1755,13448
18078,479,1760,13450
17828,484,1805,13564
17828,503,1893,13670
17828,470,2354,13889
17828,492,1805,13680
17828,480,1795,13500
17828,480,1746,13439
17828,480,1784,13489
17828,496,1889,13588
17828,480,1725,13438
17828,490,1756,13579
17834,473,1817,13440
17834,491,1814,13627
17834,482,1802,13499
17834,495,1958,13649
17834,481,1762,13476
17834,479,1760,13449
17834,482,1803,13521
17834,491,1762,13595
17834,479,1772,13470
17834,494,1868,13568
18078,484,1791,13552
18078,476,1785,13417
18078,480,1790,13490
18078,481,1753,13465
18078,479,1762,13453
18078,504,1872,13694
18078,482,1856,13580
18078,481,1807,13503
18078,480,1727,13429
18078,480,1825,13517
17834,484,1752,13504
17834,502,1919,13691
17834,470,1815,13536
17834,494,1755,13462
17834,479,1740,13445
17834,480,1783,13476
17834,497,2117,13812
17834,496,1905,13610
17834,480,1824,13528
17834,482,1848,13556
17828,479,1796,13485
17828,495,1982,13846
17828,481,1840,13550
17828,493,1898,13561
17828,483,1822,13552
17828,481,1778,13500
17828,479,1835,13516
17828,481,1779,13493
17828,478,1754,13447
17828,506,1888,13731
18072,473,1821,13439
18072,489,1906,13686
18072,480,1759,13447
18072,483,1916,13637
18072,479,1777,13466
18072,499,1847,13647
18072,473,1821,13432
18072,491,1750,13597
18072,479,1777,13470
18072,481,1817,13524
17590,472,1802,13555
17590,498,1892,13491
17590,482,1851,13575
17590,482,1765,13476
17590,479,1719,13412
17590,482,1773,13638
17590,490,1791,13459
17590,493,1897,13615
17590,480,1762,13466
17590,481,1770,13482
17590,479,1766,13467
17590,482,1825,13525
17590,479,1805,13486
17590,504,1839,13701
17590,480,1790,13485
17590,480,1780,13487
17590,481,1796,13494
17590,480,1772,13474
17590,478,1773,13455
17590,500,1849,13665
17584,477,1909,13576
17584,489,1885,13667
17584,481,1979,13675
17584,481,1823,13531
17584,480,1793,13482
17584,481,1792,13507
17584,480,1848,13551
17584,481,1761,13480
17584,478,1761,13453
17584,480,1814,13517
17590,484,1809,13570
17590,487,1808,13591
17590,482,1799,13504
17590,481,1883,13569
17590,480,1808,13497
17590,480,1774,13471
17590,481,1818,13528
17590,492,1854,13705
17590,479,1815,13515
17590,480,1799,13495
17590,481,1824,13550
17590,479,1845,13519
17590,527,3750,15447
17590,482,1824,13533
17590,479,1790,13492
17590,491,1830,13676
17590,480,1782,13484
17590,479,1760,13455
17590,479,1740,13442
17590,478,1801,13481
17590,485,1767,13537
17590,476,1793,13434
17590,483,1883,13591
17590,491,1795,13635
17590,482,1826,13537
17590,481,1821,13519
17590,480,1887,13586
17590,480,1935,13625
17590,480,1886,13593
17590,480,1788,13477
17590,484,1850,13619
17590,487,1862,13642
17590,481,1884,13582
17590,480,1895,13598
17590,480,1861,13554
17590,480,1797,13501
17590,478,1830,13498
17590,480,1894,13760
17590,493,1864,13564
17590,480,1861,13568
17590,482,1910,13639
17590,479,1767,13443
17590,479,1893,13579
17590,481,1909,13611
17590,521,3123,14845
17590,479,1911,13626
17590,490,1885,13708
17590,469,1794,13376
17590,491,1774,13601
17590,480,1688,13395
17596,483,1761,13510
17596,477,1877,13537
17596,478,1758,13441
17596,481,1799,13512
17596,489,1759,13588
17596,481,1865,13583
17596,478,1876,13552
17596,479,1951,13651
17596,479,1884,13580
17596,481,1927,13629
17346,486,1927,13710
17346,473,1916,13536
17346,492,1981,13820
17346,480,1871,13577
17346,479,1859,13556
17346,480,1887,13584
17346,480,1944,13641
17346,479,1911,13610
17346,478,1940,13618
17346,482,1926,13644
17590,486,1957,13735
17590,488,1962,13737
17590,479,1919,13608
17590,481,1957,13677
17590,478,1936,13618
17590,482,1962,13675
17590,479,1952,13645
17590,480,1962,13676
17590,490,1916,13755
17590,480,1936,13640
17345,481,1970,13696
17345,506,7446,18806
17345,581,21115,33200
17345,713,19019,30778
17345,670,19840,31541
17345,804,16016,27706
17345,583,44967,56654
17345,676,19872,31581
17345,617,20507,32234
17345,792,16977,28694
17562,625,20139,32010
17562,597,20600,32133
17562,910,13888,25672
17562,615,20306,32424
17562,620,20454,32112
17562,567,19914,31587
17562,548,21028,32725
17562,1257,16140,28126
29484,824,21071,29553
41350,946,19808,24223
46190,997,19528,23678
47893,974,19356,23595
48615,881,20816,24984
48865,1422,17985,22332
49133,1247,14845,19067
48865,969,18346,22602
48890,834,11558,15722
48858,560,19858,23877
48833,546,20503,24551
48833,854,21336,25308
48833,912,20508,24771
