nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
68700,710,5828,9760
68700,565,2097,6343
68700,548,1821,5864
68700,541,1777,5834
68700,515,1502,5517
68700,546,1775,5866
68700,522,1718,5747
68700,544,1935,6006
68700,547,1596,5761
68700,542,1700,5781
68700,518,1438,5470
68700,562,1787,5835
69185,684,3138,7185
69185,533,1604,5684
68711,538,1782,5811
68711,549,1843,5920
68711,533,1725,5792
68711,568,1768,5973
68711,518,1683,5699
68711,546,1844,5914
68745,541,1817,5927
68745,527,1792,5791
68711,517,1627,5617
68711,550,1836,5942
68711,528,1967,6029
68711,636,7524,11466
68700,603,14430,18236
68700,538,2406,6941
68711,541,1804,5863
68711,531,1598,5696
68711,524,1842,5841
68711,556,1856,5953
68711,525,1834,5857
68711,550,1704,5780
68711,545,1514,5689
68711,544,1938,6003
68711,522,1625,5659
68711,544,1874,5938
68711,515,1509,5531
68711,548,1765,5843
68711,517,1643,5657
68711,546,1798,5881
68700,553,1787,5960
68700,546,1865,5943
68700,519,1685,5707
68700,545,1859,5932
68457,517,1951,5956
68457,554,2145,6246
68457,515,1883,5896
68457,548,1875,5958
68457,545,1744,5914
68457,519,1940,6016
68700,545,1841,5862
68700,540,2032,6099
68700,515,1817,5822
68700,551,2032,6142
68700,513,1709,5708
68700,548,1876,5967
68700,545,1841,6007
68700,542,2158,6229
68700,529,1807,5843
68700,548,1791,5858
68457,517,1732,5740
68457,546,1863,5955
68457,516,1720,5737
68457,549,1898,5973
68457,517,1696,5884
68457,573,1800,5857
68457,523,1671,5700
68457,542,1876,5945
68457,515,1597,5613
68457,547,2094,6178
68457,551,2973,6931
68457,543,1870,5990
68700,556,1951,6139
68700,542,2161,6237
68457,522,1915,5929
68457,557,2077,6164
68700,515,1848,5854
68700,548,2015,6101
68700,511,1730,5728
68700,550,2045,6141
68457,577,2138,6317
68457,517,2141,6214
68502,597,2371,6380
68502,555,2037,6142
68468,552,2233,6207
68468,579,2269,6404
68457,519,1830,5838
68457,548,1941,6028
68457,553,1803,5935
68457,523,1895,5859
68457,541,1697,5846
68457,544,2048,6138
68457,515,1758,5753
68457,549,1891,5995
68457,512,1790,5763
68457,552,1902,6014
68468,546,1687,5867
68468,517,2036,6110
68468,541,1826,5828
68468,544,2088,6188
68468,514,1984,5992
68468,545,2080,6153
68468,514,1989,5996
68468,565,2005,6087
68468,552,1917,6097
68468,551,2122,6189
68468,521,2028,6048
68468,544,2063,6133
68468,517,1690,5708
68468,547,1906,5986
68468,527,1762,5804
68468,545,1747,5830
68468,542,1668,5829
68468,522,1839,5781
68468,543,1679,5842
68468,542,1803,5875
68468,518,1614,5627
68468,548,1790,5887
68468,515,1740,5713
68468,548,1875,5989
68468,548,1683,5837
68468,517,1772,5851
68468,545,1548,5578
68468,543,1759,5837
68468,518,1610,5617
68468,554,1860,5957
68502,519,1714,5731
68502,554,1802,5875
68502,544,1444,5621
68502,542,1972,6041
68468,521,1570,5607
68468,538,1688,5743
68457,517,1465,5492
68457,552,1954,6043
59319,515,1585,5574
59319,550,1810,5915
52545,514,1577,5589
52545,549,1833,5927
50138,550,1735,5904
50138,537,1762,5822
49171,517,1636,5662
49171,544,2111,6192
48685,513,1661,5658
48685,582,2103,6206
48685,549,1728,5893
48685,524,1799,5732
48685,546,1862,6006
48685,544,1784,5876
48442,518,1555,5573
48442,549,1780,5870
48442,515,1820,5797
48442,551,1789,5904
48442,542,1507,5648
48442,543,1806,5897
48442,520,1522,5527
48442,547,1793,5881
48442,516,1507,5508
48442,550,1795,5890
48435,711,13165,17086
48435,632,20016,24193
48403,614,21512,25447
48403,968,18873,23118
48403,720,19082,23024
48403,722,17739,21905
48378,588,20683,24444
48378,652,20905,25262
48378,778,16782,21309
48378,628,28402,32187
48321,647,50616,54713
48321,672,26845,31047
48378,731,20597,24450
48378,731,19495,23916
48378,744,20511,24301
48378,644,20927,25229
48378,750,20925,24598
48378,1108,22544,27383
48896,958,19359,23566
48896,1037,19435,23771
49382,1093,19989,23938
49382,1023,20274,24655
49382,1085,19970,23922
49382,1063,20229,24699
49626,1081,19608,23471
49626,1001,20188,24573
49382,1070,20007,23970
49382,1102,20024,24516
49626,1197,20128,24670
49626,1133,19939,24316
49626,968,20042,24098
49626,1142,19995,24320
49626,1139,20182,24124
49626,1071,20001,24494
49626,1044,20278,24113
49626,1083,19922,24296
49626,1061,20128,24801
49626,1032,20284,23975
49626,1102,19332,23911
49626,1021,19399,23779
49382,1036,19493,23201
49382,891,23334,27916
49382,975,20979,24855
49382,845,19960,24451
65268,577,20332,24171
65268,586,20975,25190
75348,554,21740,25517
75348,597,21424,25615
77974,587,21919,26073
77974,564,20874,24808
84201,614,21949,26549
84201,578,21311,25392
95447,571,22026,25850
95447,575,21589,25777
106162,574,21971,25809
106162,602,21701,25873
110191,574,21758,25596
110191,594,21569,25808
114214,600,21824,26311
114214,569,21896,25408
111155,606,21870,26377
111155,579,21400,24996
114937,682,22887,27299
114937,600,20967,25169
111879,577,21910,25753
111879,578,21723,25949
114751,583,22180,26057
114751,602,21809,25917
113786,617,22097,26645
113786,603,21451,25540
114028,565,21823,25746
114028,589,21581,25685
116382,564,21938,25807
116382,599,22191,26435
112361,577,22034,25900
112361,1710,51062,54832
109781,638,20833,25358
109781,585,20411,24612
114049,569,21697,25529
114049,610,21491,25711
112843,615,22007,26596
112843,580,21565,25713
113807,575,21813,25695
113807,588,21776,25895
116142,556,21810,25629
116142,606,21817,26107
112361,592,22021,25870
112361,590,21614,25746
115956,570,21993,25840
115956,580,21763,26025
114214,623,22064,26582
114214,603,21950,26021
114268,568,21700,25571
114268,598,21787,26132
116624,559,21995,25820
116624,599,22136,26327
113084,574,22097,25925
113084,596,22138,26451
116197,570,21872,25788
116197,581,21933,26092
114509,586,22200,26062
114509,578,21771,26000
114289,572,21713,25523
114289,625,21698,25982
116142,601,22093,26607
116142,571,22247,25774
112843,600,22091,26561
112843,592,21883,26127
116438,567,22015,25851
116438,566,21916,26046
114696,586,22219,26105
114696,588,21892,26092
114290,558,22039,25803
114290,599,21927,26235
116679,565,22060,25866
116679,627,21999,26209
112843,596,22092,26558
112843,592,21807,26026
115901,566,21983,25823
115901,577,21786,25925
113512,587,22047,25958
113512,613,22575,26811
114531,588,21797,25661
114531,594,21600,25846
115441,582,22150,25893
115441,606,21878,26158
112843,598,22057,26512
112843,621,21916,26165
116142,566,21921,25798
116142,594,22010,26203
113325,579,22165,25995
113325,580,21972,26178
115233,568,21881,25648
115233,588,21801,26101
116142,574,22003,25744
116142,604,21765,26121
113566,600,22103,26554
113566,615,22706,26310
116383,605,21976,26416
116383,620,22181,26399
112602,582,22199,26030
112602,581,21959,26186
115660,568,22087,25840
115660,577,21911,26143
114937,584,22171,26061
114937,594,21978,26101
114510,607,22154,26746
114510,560,21826,25390
116843,601,22140,26565
