nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
21982,929,6547,20924
21982,505,2202,13872
21982,507,1829,13493
21982,513,1858,13585
21982,507,1773,13447
21982,532,1778,13773
21982,506,1745,13428
21982,516,1880,13624
21982,505,1807,13470
21982,509,1811,13517
21982,503,1831,13461
21982,526,1861,13782
21982,491,1776,13251
21982,510,1752,13478
21982,531,1941,13906
21982,510,1894,13593
21982,507,1813,13501
21982,508,1742,13458
21982,504,1887,13547
18079,512,1847,13592
18079,505,1804,13437
18079,508,1811,13508
18079,530,1781,13753
18079,511,1839,13543
18079,501,1784,13419
18079,508,1770,13462
18079,509,1752,13486
18079,512,1875,13575
18079,510,1757,13448
18079,531,1854,13839
18079,510,1802,13530
18079,513,1938,13649
18079,503,1994,13626
18079,506,1817,13498
18079,509,1826,13535
18079,514,1840,13539
18079,506,1839,13529
18079,504,1812,13782
18079,534,1694,13396
18079,490,1912,13391
18079,529,1884,13806
18079,504,1840,13488
18079,511,1888,13584
18079,509,1800,13518
18079,506,1774,13449
18079,530,1839,13820
18079,509,1805,13505
18079,510,1847,13554
18079,509,1777,13486
18079,505,1799,13469
18079,509,1824,13548
18079,521,1874,13722
18079,491,1768,13252
18079,511,1789,13476
18079,532,1879,13857
18079,508,1826,13540
18079,507,1769,13459
18079,505,1832,13501
18323,511,1828,13623
18323,497,1848,13659
18323,514,1792,13260
18323,508,1844,13534
18323,534,1958,13952
18323,513,1799,13505
18323,505,1784,13457
18323,506,1801,13490
18323,507,1764,13455
18323,514,1841,13573
18323,507,1738,13437
18323,502,1763,13413
18323,509,1778,13779
18323,535,1922,13609
18323,508,1808,13513
18323,504,1796,13466
18323,507,1893,13555
18323,510,1852,13567
18323,506,1813,13487
18323,509,1779,13507
18079,519,1837,13731
18079,520,1851,13596
18079,508,1791,13501
18079,507,1728,13406
18079,507,1844,13517
18079,510,1730,13450
18079,506,1730,13429
18079,507,1756,13438
18079,530,1776,13755
18079,510,1831,13531
18079,497,1720,13295
18079,517,1931,13734
18079,510,1729,13434
18079,500,1846,13439
18079,517,1791,13603
18079,502,1800,13448
18079,532,1874,13858
18079,525,1902,13539
18079,529,2114,13862
18079,509,1896,13601
18078,504,1871,13518
18078,515,1831,13579
18078,505,1824,13493
18078,509,1904,13601
18078,510,1830,13821
18078,523,1853,13439
18078,517,1859,13672
18078,505,1842,13508
18078,508,1856,13548
18078,513,1874,13614
18078,506,1830,13500
18078,507,1879,13566
18078,529,1863,13812
18078,511,1866,13571
18078,515,1974,13667
18078,510,1824,13560
18078,508,1861,13530
18078,509,1841,13484
18078,509,1850,13572
18078,508,1844,13531
18084,513,1830,13600
18084,530,1913,13832
18084,507,1829,13509
18084,508,1873,13563
18084,508,1848,13518
18084,509,1874,13571
18084,509,1818,13518
18084,512,1869,13603
18084,507,1873,13564
18084,529,1911,13829
18084,511,1891,13616
18084,503,1959,13548
18084,516,1903,13679
18084,508,1898,13590
18084,511,1851,13564
18084,510,1867,13576
18084,505,1884,13552
18084,537,1956,13958
18084,508,1844,13507
18084,509,1805,13522
17834,514,1991,13784
17834,502,1910,13473
17834,509,1897,13590
17834,511,1881,13588
17834,508,1875,13535
17834,534,1904,13913
17834,501,1837,13458
17834,517,1864,13655
17834,509,1796,13504
17834,510,1938,13610
17834,505,1894,13554
17834,508,1914,13598
17834,508,1926,13896
17834,534,1848,13561
17834,510,1905,13601
17834,509,1813,13524
17834,504,1839,13486
17834,512,1918,13636
17834,507,1878,13557
17834,508,1847,13539
18078,515,1883,13693
18078,525,1902,13772
18078,562,10701,21822
18078,611,20613,32433
18078,597,21112,32719
18078,966,18924,31268
18078,600,20076,31732
18078,593,21388,32962
18078,816,19513,31451
18078,925,16079,27867
18078,772,16606,28160
18078,624,43475,54519
18078,640,45964,58325
18078,838,19605,31373
18078,619,20778,32396
18078,661,21008,32733
18078,683,20674,33124
18078,626,20891,32605
18078,1011,14144,25840
18078,665,19720,31441
17811,683,20705,32708
17811,614,21104,32535
17811,662,20910,32488
17811,1091,17768,30094
17811,778,11033,22226
17811,647,20031,31748
