nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
22010,699,6286,18340
22010,536,2203,14099
22010,513,1825,13542
22010,511,1786,13492
22010,509,1691,13378
22010,509,1707,13403
22010,520,1714,13561
22010,498,1772,13299
22010,530,1749,13723
22010,504,1831,13448
22010,516,1724,13520
22010,508,1746,13378
22010,509,1845,13545
22010,512,1885,13605
22010,508,1766,13454
22010,508,1778,13463
22010,509,1693,13414
22010,535,1759,13744
22010,507,1756,13451
18346,499,1904,13512
18346,524,1841,13627
18346,509,1793,13498
18346,523,1659,13537
18346,496,1809,13316
18346,508,1703,13383
18346,532,1742,13736
18346,508,1775,13482
18346,508,1784,13458
18346,508,1808,13517
18346,510,1786,13498
18346,503,1786,13419
18346,561,2321,14162
18346,564,3869,15622
18346,642,2739,14517
18346,515,1960,13688
18346,508,1799,13479
18346,510,1712,13427
18346,507,1728,13405
18346,509,1674,13379
18102,520,1828,13691
18102,496,1774,13263
18102,507,1731,13431
18102,531,1797,13766
18102,510,1825,13534
18102,512,1806,13538
18102,501,1800,13417
18102,513,1782,13533
18102,508,1849,13502
18102,506,1733,13421
18102,531,1807,13797
18102,510,1824,13522
18102,512,1777,13487
18102,516,1758,13467
18102,514,2089,13728
18102,512,1888,13584
18102,512,1970,13671
18102,509,1905,13596
18102,508,1837,13826
18102,534,1821,13522
18097,515,1901,13626
18097,509,1846,13515
18097,507,1828,13513
18097,502,1866,13468
18097,514,1893,13635
18097,507,1806,13503
18097,531,1816,13798
18097,510,1831,13550
18097,510,1872,13556
18097,500,1795,13415
18097,513,1773,13527
18097,511,1839,13556
18097,506,1899,13549
18097,511,1782,13517
18097,507,1825,13506
18097,534,1944,13933
18097,511,1924,13606
18097,509,1796,13500
18097,507,1751,13427
18097,508,1785,13481
18102,517,1860,13660
18102,519,1913,13717
18102,489,1809,13278
18102,513,1760,13502
18102,533,1777,13774
18102,500,1835,13437
18102,513,1838,13591
18102,505,1747,13408
18102,513,1912,13625
18102,507,1773,13462
18102,521,1703,13579
18102,516,1791,13588
18102,501,1886,13469
18102,519,2508,14060
18102,516,1955,13806
18102,511,1649,13387
18102,513,1762,13502
18102,508,1808,13489
18102,524,1822,13728
18102,517,1795,13562
18102,497,1883,13393
18102,530,1794,13684
18102,509,1764,13468
18102,508,1777,13446
18102,510,1762,13464
18102,504,1822,13482
18102,511,1738,13465
18102,530,1752,13719
18102,510,1770,13477
18102,502,1733,13364
18102,516,1793,13587
18102,504,1688,13328
18102,512,1849,13527
18102,511,1758,13478
18102,507,1812,13490
18102,529,1816,13750
18102,516,1852,13593
18102,507,1778,13476
18102,508,1807,13500
18102,506,1781,13462
17852,507,1862,13520
17852,514,1883,13613
17852,507,1797,13503
17852,531,1725,13685
17852,512,1866,13567
17852,505,1806,13484
17852,511,1884,13608
17852,509,1780,13483
17852,512,1788,13514
17852,507,1812,13485
17852,508,1780,13485
17852,505,1816,13471
17852,512,1821,13523
17852,535,1885,13897
17852,507,1830,13520
17852,503,1745,13381
17852,509,1825,13509
17852,511,1928,13661
17852,508,1773,13458
17852,524,1948,13830
18096,505,1836,13462
18096,522,1767,13633
18096,500,1828,13421
18096,518,1851,13639
18096,505,1862,13520
18096,509,1800,13518
18096,507,1802,13487
18096,525,1764,13687
18096,517,1787,13555
18096,508,1780,13476
18096,509,1805,13504
18096,508,1773,13470
18096,507,1832,13493
18096,501,1763,13383
18096,532,1788,13761
18096,496,2021,13515
18096,513,1840,13556
18096,511,1814,13531
18096,526,1727,13650
18096,509,1783,13494
17857,517,1831,13620
17857,588,10393,21988
17857,604,20200,31835
17857,598,20509,32275
17857,911,18003,29655
17857,603,19707,31470
17857,592,21121,32794
17857,775,18989,30780
17857,881,14323,25992
17857,802,14998,26635
17857,672,38580,50518
17857,603,49860,61337
17857,868,19640,32097
17857,617,20600,32346
