nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
17118,731,4452,15002
17363,523,1795,13673
17363,530,1518,13389
17363,513,1418,13118
17363,515,1436,13144
17363,513,1438,13123
17363,508,1402,13058
17363,512,1379,13079
17363,517,1409,13433
17363,530,1641,13236
17363,519,1560,13303
17363,514,1438,13158
17363,514,1480,13149
17363,531,1458,13180
17363,538,1749,13414
17363,518,1572,13294
17363,518,1471,13206
17363,535,1501,13443
17363,511,1454,13135
17363,513,1525,13205
17363,517,1467,13187
17363,518,1492,13267
17363,507,1485,13065
17363,511,1488,13167
17363,519,1519,13533
17363,526,1518,13089
17363,525,1500,13314
17363,509,1534,13178
17363,548,1651,13502
17363,515,1622,13175
17363,513,1508,13190
17363,512,1469,13162
17363,544,1584,13589
17363,512,1495,13183
17363,514,1548,13247
17363,511,1543,13204
17363,516,1522,13243
17363,504,1500,13095
17363,521,1496,13275
17363,513,1488,13178
17363,519,1544,13282
17363,514,1501,13227
17363,537,1513,13466
17363,507,1503,13126
17363,516,1530,13247
17363,511,1486,13147
17363,515,1516,13218
17363,510,1443,13402
17363,542,1560,13276
17363,515,1494,13202
17363,512,1500,13186
17363,514,1493,13195
17363,514,1544,13243
17363,502,1499,13078
17363,522,1653,13431
17363,512,1602,13298
17363,513,1776,13452
17363,542,1706,13724
17363,502,1605,13184
17363,520,1533,13294
17363,516,1628,13321
17118,523,1587,13397
17118,507,1507,13077
17118,512,1520,13206
17118,541,1635,13622
17118,514,1487,13188
17118,502,1524,13092
17118,525,1472,13281
17118,517,1473,13207
17118,512,1533,13188
17118,516,1561,13288
17118,525,1540,13372
17118,518,1583,13296
17118,518,1484,13212
17118,517,1493,13180
17118,512,1548,13225
17118,517,1479,13203
17118,515,1453,13158
17118,515,1507,13216
17118,510,1453,13403
17118,520,1476,12931
17118,520,1551,13316
17118,534,1515,13411
17118,517,1509,13232
17118,514,1561,13251
17118,509,1538,13187
17118,529,1599,13480
17118,497,1585,13081
17118,539,1546,13526
17118,517,1535,13238
17118,514,1545,13236
17118,509,1648,13289
17118,516,1544,13242
17118,517,1545,13277
17118,512,1501,13172
17118,513,1481,13179
17118,540,1513,13499
17118,512,1411,13084
17118,517,1557,13281
17118,511,1533,13201
17118,515,1504,13219
17363,523,1561,13385
17363,502,1541,13077
17363,513,1605,13284
17363,515,1599,13310
17363,540,1443,13444
17363,515,1560,13261
17363,511,1578,13245
17363,513,1741,13404
17363,512,1616,13278
17363,516,1720,13449
17363,513,1512,13166
17363,536,1738,13656
17363,521,1510,13290
17363,513,1464,13163
17363,512,1452,13115
17363,516,1398,13116
17363,509,1473,13140
17363,514,1397,13116
17363,509,1501,13164
17363,510,1436,13176
17363,545,1554,13536
17363,510,1436,13102
17363,514,1479,13169
17363,514,1416,13126
17363,508,1391,13047
17363,514,1413,13122
17363,512,1385,13082
17363,530,1459,13360
17363,496,1416,13219
17363,525,1457,13007
17363,514,1431,13126
17363,522,1413,13201
17363,509,1362,13030
17363,514,1392,13110
17363,511,1404,13072
17363,540,1444,13427
17363,511,1375,13059
17363,510,1404,13077
17363,507,1467,13087
17363,513,1444,13214
17363,517,1417,13111
17363,508,1402,13041
17363,534,1420,13365
17363,495,1452,12933
17363,536,1398,13372
17363,511,1425,13124
17363,507,1415,13034
17363,509,1434,13094
17363,519,1454,13227
17363,517,1419,13176
17363,526,1355,13189
17363,522,1517,13300
17363,512,1502,13204
17363,509,1526,13160
17363,512,1404,13079
17363,509,1462,13113
17363,517,1378,13145
17363,515,1449,13154
17363,530,1409,13329
17363,499,1522,13061
17363,537,1455,13399
17363,512,1451,13123
17363,506,1408,13031
17363,509,1402,13068
17363,522,1373,13191
17363,508,1441,13099
17363,530,1404,13312
17363,502,1579,13118
17363,538,1579,13538
17363,509,1641,13291
17363,518,1498,13231
17363,512,1482,13149
17363,504,1447,13056
17363,517,1408,13159
17363,534,1516,13436
17363,519,1493,13258
17363,514,1609,13318
17363,512,1616,13307
17363,504,1524,13114
17363,530,1601,13511
17363,507,1438,13048
17363,510,1489,13141
17363,529,1477,13387
17363,512,1450,13127
17363,518,1440,13209
17363,510,1496,13155
17363,509,1462,13081
17363,520,1500,13279
17363,512,1478,13154
17363,510,1475,13131
17363,535,1451,13390
17363,513,1536,13225
17363,520,1489,13269
17363,509,1417,13083
17363,507,1417,13045
17363,521,1416,13216
17363,512,1399,13094
17363,507,1466,13119
17363,530,1483,13373
17363,505,1488,13082
17363,532,1564,13462
17363,511,1400,13069
17363,509,1500,13135
17363,517,1385,13141
17363,512,1405,13083
17363,513,1386,13096
17363,528,1453,13327
17363,496,1415,12904
17363,538,1412,13402
17363,504,1396,13005
17363,512,1437,13119
17363,522,1474,13266
17363,511,1463,13148
17363,514,1397,13106
17363,529,1470,13359
17363,566,4483,15908
17363,533,1463,13427
17363,512,1437,13123
17363,507,1435,13055
17363,526,1486,13378
17363,499,1626,13116
17363,520,1416,13182
17363,529,1457,13359
17363,494,1417,13169
17363,537,1382,13076
17363,512,1485,13182
17363,504,1392,12994
17363,609,1938,13621
17363,608,1813,13793
17363,498,1455,12997
17363,528,1407,13284
17363,497,1458,12946
17363,540,1436,13422
17363,514,1522,13223
17363,503,1431,12999
17363,519,1453,13245
17363,513,1412,13094
17363,512,1409,13104
17363,530,1473,13388
17118,501,1478,12991
17118,538,1538,13495
17118,514,1427,13134
17118,513,1474,13151
17118,513,1469,13165
17118,502,1414,12989
17118,524,1406,13223
17118,526,1414,13279
17118,498,1648,13134
17118,518,1518,13265
17118,538,1538,13530
17118,505,1452,13027
17118,518,1456,13201
17118,512,1491,13183
17118,512,1395,13081
17118,527,1391,13281
17118,521,1453,13223
17118,489,1384,13119
17118,535,1448,13121
17118,504,1409,13005
17363,526,1566,13406
17363,510,1576,13205
17363,512,1639,13331
17363,528,1477,13351
17363,496,1550,13046
17363,536,1408,13393
17363,512,1519,13201
17363,505,1465,13063
17363,518,1441,13192
17363,516,1472,13196
17363,511,1402,13085
17363,532,1609,13514
17363,516,1468,13214
17363,518,1659,13372
17363,513,1496,13209
17363,502,1447,13030
17363,522,1454,13216
17363,517,1474,13231
17363,509,1456,13114
17363,530,1477,13377
17363,509,1531,13172
17363,523,1408,13212
17363,513,1434,13128
17363,509,1412,13057
17363,518,1426,13180
17363,514,1392,13095
17363,511,1483,13161
17363,505,1427,13040
17363,519,1497,13245
17363,515,1448,13178
17363,536,1514,13502
17363,504,1477,13065
17363,516,1451,13181
17363,519,1427,13206
17363,506,1499,13132
17363,528,1456,13341
