nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
21738,675,5524,17220
21738,512,2128,13867
21738,529,2030,13886
21738,506,1935,13632
21738,506,1846,13545
21738,503,1866,13551
21738,508,1860,13563
21738,506,1896,13546
21738,506,1797,13516
21738,502,1826,13494
21738,529,1931,13919
21738,507,1927,13599
21738,507,1928,13650
21738,503,1822,13496
21738,503,1802,13494
21738,503,1860,13534
21738,506,1794,13500
21738,503,1848,13539
21738,520,1870,13781
21738,514,1885,13661
21738,504,1825,13515
18085,499,1841,13480
18085,501,1921,13527
18085,511,1854,13622
18085,504,1828,13522
18085,505,1871,13556
18085,530,1854,13863
18085,500,1843,13501
18085,507,1870,13590
18085,504,1787,13490
18085,504,1908,13582
18085,502,1920,13587
18085,522,1865,13787
18085,489,1797,13273
18085,525,1821,13797
18085,503,1894,13570
18085,506,1796,13512
18085,506,1814,13518
18085,496,1808,13419
18085,505,1866,13569
18085,523,1833,13758
18079,495,1890,13460
18079,522,1985,13882
18079,506,1874,13541
18079,506,1822,13546
18079,496,1949,13530
18079,512,1815,13594
18079,504,1866,13527
18079,506,1902,13606
18079,503,1817,13505
18079,507,1919,13931
18079,532,1937,13624
18079,502,1828,13482
18079,503,1838,13525
18079,506,1810,13510
18079,509,2034,13703
18079,504,1815,13524
18079,504,1810,13791
18079,520,1834,13435
18079,511,1847,13620
18079,504,1817,13507
17840,507,1842,13591
17840,503,1804,13467
17840,505,1860,13520
17840,506,1805,13526
17840,520,1950,13833
17840,513,2054,13799
17840,506,1856,13553
17840,502,1895,13567
17840,502,1819,13491
17840,507,1857,13560
17840,503,1862,13538
17840,505,1799,13501
17840,519,1819,13719
17840,511,1787,13570
17840,506,1883,13551
17840,504,1804,13508
17840,505,1851,13559
17840,502,1849,13514
17840,507,1916,13628
17840,505,1840,13554
17840,508,2005,13705
17840,525,1920,13850
17840,504,1873,13550
17840,505,1824,13531
17840,504,1845,13535
17840,500,1879,13518
17840,514,1926,13658
17840,502,1832,13501
17840,528,1797,13794
17840,505,1878,13563
17840,508,1931,13625
17840,504,1833,13516
17840,507,1851,13560
17840,502,1811,13477
17840,505,1916,13616
17840,505,1822,13529
17840,523,1818,13778
17840,505,1841,13546
17840,510,1883,13602
17840,495,1814,13403
17840,516,1897,13737
17840,496,1844,13418
17840,505,1873,13543
17840,506,1825,13548
17840,527,1906,13861
17840,502,1823,13503
17840,507,1854,13563
17840,504,1837,13546
17840,501,1822,13485
17840,505,1841,13519
17840,509,1905,13621
17840,502,1790,13476
17840,526,1892,13856
17840,504,1825,13507
17840,509,1900,13604
17840,504,1840,13533
17840,500,1817,13468
17840,504,1840,13528
17840,507,1853,13572
17840,503,1871,13550
18078,512,1897,13691
18078,520,1829,13708
18078,505,1847,13535
18078,499,1872,13505
18078,510,1889,13645
18078,503,1861,13545
18078,510,1893,13625
18078,501,1900,13547
18078,526,1787,13764
18078,505,1857,13539
18078,509,1949,13646
18078,503,1844,13534
18078,505,1866,13508
18078,507,1830,13554
18078,505,1876,13562
18078,506,1797,13515
18078,523,1855,13795
18078,504,1838,13529
18078,511,1965,13691
18078,503,1790,13483
17840,508,1898,13634
17840,501,1866,13505
17840,511,1953,13672
17840,504,1806,13491
17840,505,2028,13714
17840,526,1905,13863
17840,507,1842,13553
17840,503,1863,13551
17840,502,1797,13474
17840,504,1869,13530
17840,508,1853,13561
17840,501,1817,13476
17840,519,1812,13704
17840,511,1823,13585
17840,506,1868,13585
17840,494,1817,13401
17840,513,1810,13617
17840,501,1843,13501
17840,508,1836,13538
17840,554,6014,17251
17828,620,20374,32997
17828,610,20569,31658
17828,866,19149,31533
17828,701,17014,28545
17828,621,21068,33115
17828,669,20376,31981
17828,925,17069,28797
17828,856,14968,26711
17828,670,31944,43017
17828,624,50523,62065
17828,779,24935,37355
17828,677,19533,31248
17828,653,21112,32816
17828,639,20747,32379
17828,648,20860,32621
17828,1032,16116,28446
17828,662,17225,29093
17828,639,20623,32277
17828,647,20875,32619
17828,647,20952,32627
17811,729,20412,31765
17811,1132,10661,22685
17811,653,18206,30010
17811,624,20986,32623
17811,670,20687,32418
17811,647,20663,32288
17811,677,20605,33118
17811,572,20243,31257
17811,607,21417,33770
17811,580,23038,34748
17811,585,23048,34716
17811,2007,17741,30207
17811,678,13685,25234
25603,874,20222,28743
34586,925,20805,24602
34586,996,20006,24081
43302,946,20326,25127
43302,1015,20063,24225
46676,1045,19888,23934
46676,1046,20234,24474
48135,999,20467,24621
48135,841,20332,24623
48621,1086,18929,23036
48621,1699,17484,22018
48896,1249,13764,17884
48896,1336,17597,21964
48889,1020,19911,24089
48889,1080,18088,22749
48896,1008,8942,12998
48896,630,17892,22122
48864,631,20415,24420
48864,601,20484,24566
48589,587,21715,25674
48589,594,22280,26354
48857,917,22095,25974
48857,967,20306,24715
48864,1002,20532,25053
48864,898,20207,23918
48864,1178,20918,25562
48864,969,20960,25048
48864,979,20497,24581
48864,976,19807,24242
51991,723,19599,23339
51991,866,20706,25074
50073,949,20492,24486
50073,942,20396,24563
49351,1022,20364,24930
49351,942,20030,23906
