nvml:nvidia_geforce_gtx_970_0,rapl:ram,rapl:cores,rapl:pkg
17363,720,4862,15767
17363,536,2152,14151
17363,498,1727,13275
17363,530,1835,13684
17363,516,1737,13444
17363,511,1976,13630
17363,514,1701,13401
17363,512,1768,13469
17363,514,1817,13511
17363,535,1748,13735
17363,513,1813,13493
17363,513,1698,13401
17363,511,1818,13412
17363,521,1786,13560
17363,514,1756,13454
17363,526,1694,13570
17363,498,1706,13206
17363,536,1624,13592
17363,512,1789,13487
17363,514,1710,13429
17363,505,1754,13332
17363,522,1720,13592
17363,510,1844,13412
17363,529,1742,13653
17363,497,1646,13141
17363,535,1784,13753
17363,507,1695,13298
17363,520,1721,13507
17363,512,1667,13349
17363,511,1728,13417
17363,515,1690,13404
17363,510,1870,13532
17363,515,1770,13473
17363,555,1958,13896
17363,515,1887,13590
17363,519,2028,13746
17363,513,1664,13356
17363,510,1613,13286
17363,503,1678,13584
17363,522,1624,13111
17363,513,1786,13475
17607,523,1759,13631
17607,524,1731,13535
17607,511,1733,13429
17607,513,1788,13474
17607,510,1688,13372
17607,511,1658,13354
17607,512,1787,13475
17607,520,1791,13548
17607,533,1763,13708
17607,517,1768,13499
17607,505,1843,13457
17607,515,1680,13394
17607,515,1893,13550
17607,514,1692,13404
17607,512,1688,13387
17607,527,1786,13640
17607,522,1638,13445
17607,512,1533,13235
17607,512,1691,13380
17607,514,1767,13469
17363,514,1743,13457
17363,512,1750,13398
17363,511,1695,13396
17363,514,1589,13290
17363,514,1767,13486
17363,534,1692,13635
17363,512,1732,13411
17363,517,1879,13582
17363,510,1776,13443
17363,510,1800,13465
17363,516,1736,13476
17363,513,1899,13569
17363,539,1962,13953
17363,511,1649,13340
17363,512,1712,13398
17363,512,1803,13475
17363,512,1715,13426
17363,513,1819,13538
17363,509,1706,13371
17363,518,1810,13556
17363,516,1724,13499
17363,525,1742,13585
17363,512,1865,13556
17363,515,1658,13365
17363,511,1816,13495
17363,512,1664,13350
17363,512,1685,13379
17363,514,1883,13584
17363,533,1737,13703
17363,516,1687,13417
17363,512,1867,13546
17363,506,1736,13339
17363,519,1836,13600
17363,511,1739,13434
17363,511,1803,13487
17363,520,1852,13596
17363,531,1831,13758
17363,513,1785,13480
17363,516,1868,13606
17363,512,1693,13374
17363,518,1801,13546
17363,506,1757,13344
17363,512,1706,13403
17363,511,1852,13546
17363,537,1674,13654
17363,514,1777,13491
17363,514,1872,13545
17363,511,1866,13554
17363,512,1790,13480
17363,512,1877,13580
17363,530,1922,13821
17363,496,1823,13304
17363,537,1850,13817
17363,504,1878,13476
17363,517,1936,13624
